dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,141.801313,51.651725,139.531730,16.636632,-78.260870,0.000000,0.000000
0.020000,142.118393,51.651725,139.848810,15.071415,-78.260870,-0.000000,0.000000
0.020000,142.404170,51.651725,140.134586,13.506197,-78.260870,0.000000,0.000000
0.020000,142.658641,51.651725,140.389058,11.940980,-78.260870,-0.000000,0.000000
0.020000,142.881809,51.651725,140.612225,10.375763,-78.260870,0.000000,0.000000
0.020000,143.073672,51.651725,140.804088,8.810545,-78.260870,-0.000000,0.000000
0.020000,143.234231,51.651725,140.964647,7.245328,-78.260870,-0.000000,0.000000
0.020000,143.363485,51.651725,141.093902,5.680110,-78.260870,0.000000,0.000000
0.020000,143.461435,51.651725,141.191852,4.114893,-78.260870,-0.000000,0.000000
0.020000,143.528081,51.651725,141.258497,2.549676,-78.260870,0.000000,0.000000
0.020000,143.563422,51.651725,141.293839,0.984458,-78.260870,0.000000,0.000000
0.020000,143.574276,51.651725,141.304692,0.100925,-44.176675,1704.209703,0.000000
0.020000,143.575285,51.651725,141.305702,0.000000,-5.046241,1956.521739,0.000000
0.020000,143.575285,51.651725,141.305702,0.000000,0.000000,252.312036,0.000000
